run_id,run_name,algorithm,metric,metric_group,step,value,timestamp,time
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,537124,-44.53663839,1779872382996,2026-05-27T08:59:42.996000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,537360,-44.723660280000004,1779872383527,2026-05-27T08:59:43.527000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,538308,-44.22389654,1779872385350,2026-05-27T08:59:45.350000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,538772,-43.88561611,1779872386279,2026-05-27T08:59:46.279000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,539784,-44.34576225,1779872388195,2026-05-27T08:59:48.195000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,540056,-43.89409713,1779872388807,2026-05-27T08:59:48.807000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,540552,-44.01354315,1779872389816,2026-05-27T08:59:49.816000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,541276,-43.58236685,1779872391214,2026-05-27T08:59:51.214000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,541864,-43.37227783,1779872392376,2026-05-27T08:59:52.376000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,542452,-43.22235738000001,1779872393568,2026-05-27T08:59:53.568000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,543048,-43.62687171999999,1779872394771,2026-05-27T08:59:54.771000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,543664,-43.12234551999999,1779872395997,2026-05-27T08:59:55.997000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,544196,-44.11120991000001,1779872397078,2026-05-27T08:59:57.078000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,544636,-43.41693102,1779872397973,2026-05-27T08:59:57.973000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,544864,-44.84228089000001,1779872398479,2026-05-27T08:59:58.479000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,545460,-44.34967159000001,1779872399672,2026-05-27T08:59:59.672000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,545896,-44.08731769,1779872400554,2026-05-27T09:00:00.554000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,547044,-43.84029122,1779872402706,2026-05-27T09:00:02.706000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,547724,-43.16197119999999,1779872404027,2026-05-27T09:00:04.027000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,548536,-42.43581025,1779872405643,2026-05-27T09:00:05.643000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,548924,-42.9798658,1779872406432,2026-05-27T09:00:06.432000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,549252,-42.36122024,1779872407125,2026-05-27T09:00:07.125000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,549716,-42.12180648,1779872408083,2026-05-27T09:00:08.083000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,549872,-41.347700350000004,1779872408456,2026-05-27T09:00:08.456000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,550468,-42.12991443,1779872409659,2026-05-27T09:00:09.659000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,551024,-42.74968395999999,1779872410757,2026-05-27T09:00:10.757000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,551612,-41.84010388000001,1779872412021,2026-05-27T09:00:12.021000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,552188,-41.37221888,1779872413157,2026-05-27T09:00:13.157000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,552572,-41.53349125,1779872413981,2026-05-27T09:00:13.981000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,552964,-41.90471007,1779872414794,2026-05-27T09:00:14.794000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,553708,-40.35283198,1779872416293,2026-05-27T09:00:16.293000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,554036,-40.99080081,1779872416988,2026-05-27T09:00:16.988000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,554572,-41.06135255000001,1779872418061,2026-05-27T09:00:18.061000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,555484,-41.76568804000001,1779872419802,2026-05-27T09:00:19.802000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,556288,-41.148799600000004,1779872421354,2026-05-27T09:00:21.354000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,557348,-40.05030516,1779872423385,2026-05-27T09:00:23.385000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,558628,-40.35393607,1779872425805,2026-05-27T09:00:25.805000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,558984,-39.93672144,1779872426568,2026-05-27T09:00:26.568000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,559232,-40.06484193,1779872427139,2026-05-27T09:00:27.139000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,560212,-38.10986817,1779872533104,2026-05-27T09:02:13.104000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,561204,-37.77708139,1779872535039,2026-05-27T09:02:15.039000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,562600,-37.88378806,1779872537662,2026-05-27T09:02:17.662000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,563292,-36.79956292,1779872539054,2026-05-27T09:02:19.054000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,563956,-37.31302441,1779872540368,2026-05-27T09:02:20.368000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,564496,-36.48529808,1779872541425,2026-05-27T09:02:21.425000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,565028,-35.56435241,1779872542494,2026-05-27T09:02:22.494000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,566020,-36.05386382,1779872544392,2026-05-27T09:02:24.392000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,566516,-35.8743433,1779872545394,2026-05-27T09:02:25.394000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,567140,-36.316431189999996,1779872546633,2026-05-27T09:02:26.633000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,568256,-35.4685646,1779872548794,2026-05-27T09:02:28.794000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,568776,-35.27635608,1779872549839,2026-05-27T09:02:29.839000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,569468,-35.48983639,1779872551202,2026-05-27T09:02:31.202000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,570200,-36.16235256,1779872552638,2026-05-27T09:02:32.638000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,570840,-35.450400359999996,1779872553941,2026-05-27T09:02:33.941000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,571524,-35.67973129999999,1779872555292,2026-05-27T09:02:35.292000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,572396,-37.037960309999995,1779872556969,2026-05-27T09:02:36.969000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,572840,-36.22308117,1779872557918,2026-05-27T09:02:37.918000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,573604,-36.47545528,1779872559437,2026-05-27T09:02:39.437000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,574668,-36.299547849999996,1779872561479,2026-05-27T09:02:41.479000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,575192,-37.14349704999999,1779872562528,2026-05-27T09:02:42.528000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,575616,-37.609927139999996,1779872563401,2026-05-27T09:02:43.401000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,576220,-37.26803648,1779872564610,2026-05-27T09:02:44.610000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,576788,-37.26611493,1779872565759,2026-05-27T09:02:45.759000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,577264,-37.577819410000004,1779872566705,2026-05-27T09:02:46.705000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,578280,-39.214907759999996,1779872568667,2026-05-27T09:02:48.667000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,578908,-39.26606522,1779872569931,2026-05-27T09:02:49.931000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,579212,-40.334969980000004,1779872570586,2026-05-27T09:02:50.586000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,579576,-41.66173001999999,1779872571354,2026-05-27T09:02:51.354000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,580328,-41.78692274,1779872572819,2026-05-27T09:02:52.819000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,581196,-42.465207979999995,1779872574527,2026-05-27T09:02:54.527000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,581748,-43.474616899999994,1779872575601,2026-05-27T09:02:55.601000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,582248,-43.08835360000001,1779872576621,2026-05-27T09:02:56.621000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,582968,-43.24555523,1779872578028,2026-05-27T09:02:58.028000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,584080,-42.93488823,1779872580163,2026-05-27T09:03:00.163000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,585224,-43.550515669999996,1779872582342,2026-05-27T09:03:02.342000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,586112,-43.36660719,1779872584050,2026-05-27T09:03:04.050000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,587416,-43.01817180000001,1779872586560,2026-05-27T09:03:06.560000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,587988,-41.890246209999994,1779872587688,2026-05-27T09:03:07.688000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,588928,-42.18948673,1779872589523,2026-05-27T09:03:09.523000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,589524,-41.84657527,1779872590740,2026-05-27T09:03:10.740000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,590020,-41.92795994,1779872591734,2026-05-27T09:03:11.734000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,590544,-41.58885179,1779872592789,2026-05-27T09:03:12.789000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,591208,-41.13237101000001,1779872594107,2026-05-27T09:03:14.107000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,592100,-40.31099002,1779872595841,2026-05-27T09:03:15.841000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,592700,-39.742646670000006,1779872597050,2026-05-27T09:03:17.050000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,593008,-40.22930558,1779872597705,2026-05-27T09:03:17.705000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,593800,-40.49543371,1779872599251,2026-05-27T09:03:19.251000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,594668,-40.27897158999999,1779872600924,2026-05-27T09:03:20.924000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,595128,-40.08657525,1779872601870,2026-05-27T09:03:21.870000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,595792,-39.40277376000001,1779872603193,2026-05-27T09:03:23.193000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,596436,-39.04470491000001,1779872604478,2026-05-27T09:03:24.478000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,597424,-38.15201442,1779872606369,2026-05-27T09:03:26.369000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,598440,-37.50916491000001,1779872608320,2026-05-27T09:03:28.320000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,598968,-37.61857227,1779872609405,2026-05-27T09:03:29.405000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,599664,-37.19986471,1779872610762,2026-05-27T09:03:30.762000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,600076,-36.969400410000006,1779872611624,2026-05-27T09:03:31.624000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,600556,-37.36346833,1779872612638,2026-05-27T09:03:32.638000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,600904,-37.32031723,1779872613418,2026-05-27T09:03:33.418000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,601408,-36.7708674,1779872614478,2026-05-27T09:03:34.478000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,601920,-36.36409097,1779872615505,2026-05-27T09:03:35.505000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,602464,-36.55683738,1779872616613,2026-05-27T09:03:36.613000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,602952,-36.94328964,1779872617597,2026-05-27T09:03:37.597000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,603336,-38.18043427,1779872618432,2026-05-27T09:03:38.432000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,603840,-38.283725110000006,1779872619447,2026-05-27T09:03:39.447000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,604504,-37.580244379999996,1779872620762,2026-05-27T09:03:40.762000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,605052,-37.80057664,1779872621841,2026-05-27T09:03:41.841000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,605572,-38.773842179999995,1779872622908,2026-05-27T09:03:42.908000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,606020,-39.36997568,1779872623829,2026-05-27T09:03:43.829000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,606260,-40.19972439,1779872624385,2026-05-27T09:03:44.385000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,606920,-40.35052649000001,1779872625651,2026-05-27T09:03:45.651000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,607196,-40.923020730000005,1779872626264,2026-05-27T09:03:46.264000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,607852,-40.77799177,1779872627555,2026-05-27T09:03:47.555000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,608448,-41.41573169,1779872628772,2026-05-27T09:03:48.772000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,608832,-41.547050309999996,1779872629574,2026-05-27T09:03:49.574000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,609392,-41.65434665,1779872630707,2026-05-27T09:03:50.707000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,609824,-42.47705243,1779872631589,2026-05-27T09:03:51.589000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,610376,-43.64334191,1779872632720,2026-05-27T09:03:52.720000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,610848,-43.79548315,1779872633690,2026-05-27T09:03:53.690000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,611332,-43.07400207999999,1779872634732,2026-05-27T09:03:54.732000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,611848,-43.6395988,1779872635777,2026-05-27T09:03:55.777000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,612832,-42.558780219999996,1779872637702,2026-05-27T09:03:57.702000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,613012,-42.93714867,1779872638133,2026-05-27T09:03:58.133000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,613944,-43.248109529999994,1779872639949,2026-05-27T09:03:59.949000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,614524,-43.32365731,1779872641126,2026-05-27T09:04:01.126000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,614748,-43.09631875,1779872641644,2026-05-27T09:04:01.644000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,615048,-43.42044057000001,1779872642304,2026-05-27T09:04:02.304000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,615728,-43.45570952,1779872643655,2026-05-27T09:04:03.655000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,616092,-43.45867216,1779872644422,2026-05-27T09:04:04.422000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,616436,-44.06582901000001,1779872645174,2026-05-27T09:04:05.174000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,616860,-44.542375109999995,1779872646048,2026-05-27T09:04:06.048000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,617108,-44.390312210000005,1779872646606,2026-05-27T09:04:06.606000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,617612,-43.127258530000006,1779872647637,2026-05-27T09:04:07.637000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,618224,-42.24588391,1779872648862,2026-05-27T09:04:08.862000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,618808,-41.854202730000004,1779872650058,2026-05-27T09:04:10.058000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,619344,-41.58755566,1779872651145,2026-05-27T09:04:11.145000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,619964,-41.11503001999999,1779872652378,2026-05-27T09:04:12.378000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,620552,-41.40583417,1779872653569,2026-05-27T09:04:13.569000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,621000,-40.894457710000005,1779872654490,2026-05-27T09:04:14.490000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,621496,-40.50484249,1779872655547,2026-05-27T09:04:15.547000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,621836,-41.25906695,1779872656272,2026-05-27T09:04:16.272000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,622136,-41.07760426,1779872656918,2026-05-27T09:04:16.918000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,622612,-40.83259668,1779872657903,2026-05-27T09:04:17.903000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,622792,-41.70162861,1779872658319,2026-05-27T09:04:18.319000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,623304,-41.56095500000001,1779872659370,2026-05-27T09:04:19.370000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,623840,-42.30208611000002,1779872660465,2026-05-27T09:04:20.465000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,624340,-42.78506783999999,1779872661477,2026-05-27T09:04:21.477000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,625176,-41.3861967,1779872663092,2026-05-27T09:04:23.092000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,625956,-40.468579510000005,1779872664640,2026-05-27T09:04:24.640000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,626416,-41.84970063000001,1779872665569,2026-05-27T09:04:25.569000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,626776,-41.04013612,1779872666339,2026-05-27T09:04:26.339000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,627372,-41.064638349999996,1779872667532,2026-05-27T09:04:27.532000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,627860,-40.95431292,1779872668543,2026-05-27T09:04:28.543000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,628284,-40.42809877,1779872669425,2026-05-27T09:04:29.425000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,628908,-39.94752403,1779872670672,2026-05-27T09:04:30.672000+00:00
f662669b8a4d48069befef8917b09008,DQN_Run_20260527_082627,DQN,rollout/ep_rew_mean,rollout,629420,-40.30079145,1779872671694,2026-05-27T09:04:31.694000+00:00
